ReaderID,PhotoNo,Transect,StartLatT,StartLonT,StopLatT,StopLonT,FrameLat,FrameLon,Altitude,BB1Reading,BB2Reading,BBCheck,BBTrue,BBWithMother,WP1Reading,WP2Reading,WPCheck,WPTrue,Comments
MP,12003_01_0668,10,,,,,71.56509758,-17.72412964,403.305,,,,,,,,,,
MP,12003_01_0669,10,,,,,71.56529917,-17.71626849,404.616,,,,,,1,,,,
MP,12003_01_0670,10,,,,,71.56557787,-17.70842099,402.982,,,,,,,,,,
MP,12003_01_0671,10,,,,,71.56590609,-17.70056994,401.937,,,,,,,,,,
MP,12003_01_0672,10,,,,,71.56626348,-17.69270941,400.392,,,,,,,,,,
MP,12003_01_0673,10,,,,,71.5666193,-17.6848209,399.675,,,,,,,,,,
MP,12003_01_0674,10,,,,,71.56695431,-17.67691644,399.998,,,,,,,,,,
MP,12003_01_0675,10,,,,,71.56718806,-17.66896329,401.799,,,,,,,,,,
MP,12003_01_0676,10,,,,,71.56730177,-17.66096714,405.295,,,,,,,,,,
MP,12003_01_0677,10,,,,,71.56734487,-17.65293582,406.21,,,,,,,,,,
MP,12003_01_0678,10,,,,,71.56725398,-17.64483479,403.147,,,,,,,,,,
MP,12003_01_0679,10,,,,,71.56705716,-17.63669811,403.032,,,,,,,,,,
MP,12003_01_0680,10,,,,,71.56686193,-17.62855553,403.441,,,,,,,,,,
MP,12003_01_0681,10,,,,,71.56669794,-17.6204085,402.239,,,,,,,,,,
MP,12003_01_0682,10,,,,,71.56655878,-17.61226976,401.974,,,,,,,,,,
MP,12003_01_0683,10,,,,,71.56650052,-17.60416876,403.099,,,,,,,,,,
MP,12003_01_0684,10,,,,,71.56648539,-17.59607945,404.062,,,,,,,,,,
MP,12003_01_0685,10,,,,,71.56644999,-17.58796919,403.064,,,,,,,,,,
MP,12003_01_0686,10,,,,,71.56638073,-17.57983745,401.861,,,,,,,,,,
MP,12003_01_0687,10,,,,,71.56630239,-17.5717188,404.465,,,,,,,,,,
MP,12003_01_0688,10,,,,,71.56625416,-17.5636204,406.91,,,,,,,,,,
MP,12003_01_0689,10,,,,,71.56628944,-17.55552647,405.578,,,,,,,,,,
MP,12003_01_0690,10,,,,,71.56638674,-17.54743353,403.584,,,,,,1,,,,
MP,12003_01_0691,10,,,,,71.5664571,-17.53931978,402.861,,,,,,,,,,
MP,12003_01_0692,10,,,,,71.56647914,-17.53118795,403.171,,,,,,,,,,
MP,12003_01_0693,10,,,,,71.56647958,-17.52304594,403.553,,,,,,,,,,
MP,12003_01_0694,10,,,,,71.56646996,-17.51488569,402.907,,,,,,2,,,,
MP,12003_01_0695,10,,,,,71.56645188,-17.50670945,401.947,,,,,,,,,,
MP,12003_01_0696,10,,,,,71.56643576,-17.49853764,402.96,,,,,,,,,,
MP,12003_01_0697,10,,,,,71.56640444,-17.49036495,403.141,,,,,,,,,,
MP,12003_01_0698,10,,,,,71.56642099,-17.48222446,403.981,,,,,,,,,,
MP,12003_01_0699,10,,,,,71.56650493,-17.47413408,404.708,,,,,,,,,,
MP,12003_01_0700,10,,,,,71.56660285,-17.46605861,405.984,,,,,,,,,,
MP,12003_01_0701,10,,,,,71.56671574,-17.45798041,406.46,,,,,,,,,,
MP,12003_01_0702,10,,,,,71.56683764,-17.44988826,404.926,,,,,,,,,,
MP,12003_01_0703,10,,,,,71.56689267,-17.44175296,403.763,,,,,,,,,,
MP,12003_01_0704,10,,,,,71.56689869,-17.43359942,403.61,,,,,,,,,,
MP,12003_01_0705,10,,,,,71.56685654,-17.42542798,402.874,,,,,,,,,,
MP,12003_01_0706,10,,,,,71.56679994,-17.41725234,403.89,,,,,,,,,,
MP,12003_01_0707,10,,,,,71.56675638,-17.40907527,403.83,,,,,,,,,,
MP,12003_01_0708,10,,,,,71.56671228,-17.40089762,403.893,,,,,,,,,,gris
MP,12003_01_0709,10,,,,,71.56666102,-17.39272144,404.271,,,,,,,,,,
MP,12003_01_0710,10,,,,,71.56662055,-17.38456077,406.446,,,,,,,,,,
MP,12003_01_0711,10,,,,,71.56663121,-17.37641942,406.323,,,,,,,,,,
MP,12003_01_0712,10,,,,,71.56667392,-17.36827629,405.62,,,,,,,,,,
MP,12003_01_0713,10,,,,,71.56673476,-17.36012866,404.739,,,,,,1,,,,
MP,12003_01_0714,10,,,,,71.56679446,-17.35197126,403.915,,,,,,20,,,,
MP,12003_01_0715,10,,,,,71.56685704,-17.34381708,404.391,,,,,,4,,,,
MP,12003_01_0716,10,,,,,71.56692408,-17.33567222,404.764,,,,,,5,,,,
MP,12003_01_0717,10,,,,,71.5670112,-17.32754259,405.136,,,,,,,,,,
MP,12003_01_0718,10,,,,,71.56709588,-17.31941608,405.464,,,,,,,,,,
MP,12003_01_0719,10,,,,,71.56712748,-17.31126241,405.523,2,,2,2,,1,,1,1,
MP,12003_01_0720,10,,,,,71.56709397,-17.30307253,404.662,6,,,,1,,,,,
MP,12003_01_0721,10,,,,,71.5670278,-17.29486895,404.183,5,,,,2,,,,,
MP,12003_01_0722,10,,,,,71.56693016,-17.28666816,404.64,3,,,,2,,,,,
MP,12003_01_0723,10,,,,,71.56683072,-17.27848198,405.641,,,,,,,,,,
MP,12003_01_0724,10,,,,,71.56674387,-17.27030641,405.918,,,,,,,,,,
MP,12003_01_0725,10,,,,,71.56670642,-17.26214642,405.475,2,,,,2,,,,,
MP,12003_01_0726,10,,,,,71.56671022,-17.25400613,405.863,,,,,,,,,,
MP,12003_01_0727,10,,,,,71.56672643,-17.24586143,404.558,2,,,,1,1,,,,
MP,12003_01_0728,10,,,,,71.56673829,-17.23770601,402.699,3,,,,1,2,,,,
MP,12003_01_0729,10,,,,,71.56674816,-17.22956999,402.878,1,,,,,,,,,
MP,12003_01_0730,10,,,,,71.56676635,-17.22147292,404.736,,,,,,,,,,
MP,12003_01_0731,10,,,,,71.56679965,-17.21341299,405.636,1,,2,2,,2,,2,2,gris
MP,12003_01_0732,10,,,,,71.56684483,-17.20538177,406.933,,,,,,1,,,,
MP,12003_01_0733,10,,,,,71.56688739,-17.1973587,408.981,,,,,,19,,,,
MP,12003_01_0734,10,,,,,71.56692178,-17.18931067,408.435,,,,,,108,,,,
MP,12003_01_0735,10,,,,,71.56698295,-17.1812447,407.256,1,,1,1,,40,,40,43,
MP,12003_01_0736,10,,,,,71.56707784,-17.17317717,406.533,,,,,,27,,,,
MP,12003_01_0737,10,,,,,71.56718826,-17.16510479,405.689,1,,1,1,1,1,,1,1,
MP,12003_01_0738,10,,,,,71.5672755,-17.15701069,405.695,,,,,,1,,,,
MP,12003_01_0739,10,,,,,71.56730928,-17.14887548,404.46,1,,1,1,1,7,,8,8,
MP,12003_01_0740,10,,,,,71.5673179,-17.14072005,403.905,1,,,,,72,,,,
MP,12003_01_0741,10,,,,,71.56732654,-17.13256691,404.562,,,,,,66,,,,gris
MP,12003_01_0742,10,,,,,71.56732737,-17.12440216,403.315,1,,,,,95,,,,
MP,12003_01_0743,10,,,,,71.56734757,-17.11625322,404.051,,,,,,147,,,,med nyf¿dt
MP,12003_01_0744,10,,,,,71.56738298,-17.10812554,405.819,,,,,,160,,,,
MP,12003_01_0745,10,,,,,71.56741079,-17.09998545,405.81,,,,,,97,,,,
MP,12003_01_0746,10,,,,,71.56743352,-17.09183691,405.08,,,,,,39,,,,
MP,12003_01_0747,10,,,,,71.5674208,-17.08367987,405.406,7,,7,7,2,10,,10,11,
MP,12003_01_0748,10,,,,,71.56735515,-17.07549967,405.089,4,,,,,4,,,,
MP,12003_01_0749,10,,,,,71.56729028,-17.06731752,404.499,6,,,,2,4,,,,
MP,12003_01_0750,10,,,,,71.56725052,-17.05914244,404.219,2,,,,,2,,,,
MP,12003_01_0751,10,,,,,71.5672292,-17.05098034,406.761,,,,,,,,,,
MP,12003_01_0752,10,,,,,71.56722,-17.04282533,407.196,1,,,,,,,,,
MP,12003_01_0753,10,,,,,71.56722743,-17.03466917,405.686,4,,,,,,,,,
MP,12003_01_0754,10,,,,,71.56724028,-17.02650501,406.938,3,,,,,,,,,
MP,12003_01_0755,10,,,,,71.56725525,-17.01833611,404.735,,,,,,,,,,
MP,12003_01_0756,10,,,,,71.56728067,-17.01015375,402.547,,,,,,,,,,
MP,12003_01_0757,10,,,,,71.56732983,-17.00197372,404.775,2,,,,,,,,,
MP,12003_01_0758,10,,,,,71.56741415,-16.99382253,407.463,1,,,,1,,,,,
MP,12003_01_0759,10,,,,,71.56752872,-16.98567608,404.628,,,,,,,,,,
MP,12003_01_0760,10,,,,,71.56766467,-16.97752698,403.542,1,,,,,,,,,
MP,12003_01_0761,10,,,,,71.56781721,-16.96939826,403.504,1,,,,,,,,,
MP,12003_01_0762,10,,,,,71.56796101,-16.9612807,403.211,2,,,,,,,,,
MP,12003_01_0763,10,,,,,71.56801932,-16.95315456,403.282,,,,,,,,,,
MP,12003_01_0764,10,,,,,71.56794407,-16.94500417,403.337,,,,,,,,,,
MP,12003_01_0765,10,,,,,71.56776722,-16.93684062,406.945,,,,,,,,,,
MP,12003_01_0766,10,,,,,71.56754014,-16.92867898,406.532,,,,,,,,,,
MP,12003_01_0767,10,,,,,71.56730206,-16.92048511,405.474,,,,,,,,,,
MP,12003_01_0768,10,,,,,71.56706093,-16.91226141,405.264,1,,,,,,,,,
MP,12003_01_0769,10,,,,,71.56686173,-16.90401921,402.663,,,,,,1,,,,
MP,12003_01_0770,10,,,,,71.56670324,-16.89578502,403.472,,,,,,,,,,
MP,12003_01_0771,10,,,,,71.56655264,-16.88755418,404.023,,,,,,,,,,
MP,12003_01_0772,10,,,,,71.56641443,-16.87932395,403.839,1,,,,,,,,,
MP,12003_01_0773,10,,,,,71.56620048,-16.87107985,403.897,,,,,,,,,,
MP,12003_01_0774,10,,,,,71.56588097,-16.86282401,402.606,,,,,,,,,,
MP,12003_01_0775,10,,,,,71.56561364,-16.85455421,402.389,,,,,,,,,,
MP,12003_01_0776,10,,,,,71.56545063,-16.84629124,402.561,1,,,,,,,,,nettopp forlatt - hann og hunn i n¾rheten
MP,12003_01_0777,10,,,,,71.56535683,-16.83804657,403.219,,,,,,,,,,
MP,12003_01_0778,10,,,,,71.56532303,-16.82981027,399.961,,,,,,,,,,
MP,12003_01_0779,10,,,,,71.56534411,-16.82159636,399.884,,,,,,,,,,
MP,12003_01_0780,10,,,,,71.56541199,-16.81342051,399.041,,,,,,,,,,
MP,12003_01_0781,10,,,,,71.56552885,-16.8052838,399.328,,,,,,,,,,
MP,12003_01_0782,10,,,,,71.56565931,-16.79716294,401.086,,,,,,,,,,
MP,12003_01_0783,10,,,,,71.56581583,-16.78907576,401.45,,,,,,,,,,
MP,12003_01_0784,10,,,,,71.56599338,-16.78100906,403.925,,,,,,,,,,
MP,12003_01_0785,10,,,,,71.56618447,-16.77297394,403.004,,,,,,,,,,
MP,12003_01_0786,10,,,,,71.56638331,-16.76493173,400.646,,,,,,,,,,
MP,12003_01_0787,10,,,,,71.56660704,-16.75689598,402.872,,,,,,,,,,
MP,12003_01_0788,10,,,,,71.56686672,-16.74889066,403.119,1,,,,,,,,,
MP,12003_01_0789,10,,,,,71.56710881,-16.74086716,402.66,,,,,,,,,,
MP,12003_01_0790,10,,,,,71.5672743,-16.73278619,401.765,,,,,,,,,,
MP,12003_01_0791,10,,,,,71.56738656,-16.72466373,401.05,,,,,,,,,,
MP,12003_01_0792,10,,,,,71.56745276,-16.7165048,403.504,1,,,,,,,,,
MP,12003_01_0793,10,,,,,71.56748961,-16.70833237,403.292,1,,,,,,,,,
MP,12003_01_0794,10,,,,,71.56743971,-16.70009796,401.085,1,,,,,,,,,
MP,12003_01_0795,10,,,,,71.56731397,-16.69182066,400.951,,,,,,,,,,
MP,12003_01_0796,10,,,,,71.56716111,-16.68354585,399.812,,,,,,,,,,
MP,12003_01_0797,10,,,,,71.56701192,-16.67525371,402.412,1,,,,,,,,,
MP,12003_01_0798,10,,,,,71.56683957,-16.66695375,408.353,,,,,,2,,,,
MP,12003_01_0799,10,,,,,71.56664228,-16.65862129,406.641,,,,,,,,,,
MP,12003_01_0800,10,,,,,71.5664321,-16.65024137,405.112,,,,,,1,,,,
MP,12003_01_0801,10,,,,,71.56623868,-16.64185561,401.403,1,,1,1,,3,,3,3,
MP,12003_01_0802,10,,,,,71.56608168,-16.63353882,399.212,1,,1,1,,1,,2,2,
MP,12003_01_0803,10,,,,,71.56596084,-16.62529187,400.995,,,,,,2,,,,
MP,12003_01_0804,10,,,,,71.56586309,-16.61710395,403.783,1,,,,,,,,,
MP,12003_01_0805,10,,,,,71.56579503,-16.60897069,407.066,,,,,,,,,,
MP,12003_01_0806,9,,,,,71.61706014,-16.65997636,386.842,,,,,,,,,,
MP,12003_01_0807,9,,,,,71.61704635,-16.66807675,387.658,,,,,,5,,,,
MP,12003_01_0808,9,,,,,71.6170505,-16.67616403,386.447,,,,,,,,,,
MP,12003_01_0809,9,,,,,71.61705534,-16.68424767,387.465,1,,,,,1,,,,
MP,12003_01_0810,9,,,,,71.61705646,-16.69231996,389.854,,,,,,2,,,,
MP,12003_01_0811,9,,,,,71.61705196,-16.70038343,391.042,,,,,,1,,,,
MP,12003_01_0812,9,,,,,71.61704676,-16.70843618,393.839,,,,,,,,,,
MP,12003_01_0813,9,,,,,71.61703479,-16.71648166,396.744,,,,,,,,,,
MP,12003_01_0814,9,,,,,71.61702667,-16.72452877,397.328,1,,,,,2,,,,
MP,12003_01_0815,9,,,,,71.61700745,-16.73259146,396.65,,,,,,1,,,,
MP,12003_01_0816,9,,,,,71.61699016,-16.74067184,396.395,,,,,,,,,,
MP,12003_01_0817,9,,,,,71.61698412,-16.74876576,397.383,,,,,,,,,,
MP,12003_01_0818,9,,,,,71.61697162,-16.75688573,398.844,,,,,,,,,,
MP,12003_01_0819,9,,,,,71.61697689,-16.7650271,400.579,,,,,,,,,,
MP,12003_01_0820,9,,,,,71.61700268,-16.77318155,401.036,,,,,,,,,,
MP,12003_01_0821,9,,,,,71.61703736,-16.78135934,400.298,,,,,,,,,,
MP,12003_01_0822,9,,,,,71.61703293,-16.78957005,398.199,1,,,,,,,,,
MP,12003_01_0823,9,,,,,71.61696142,-16.79781784,395.368,,,,,,,,,,
MP,12003_01_0824,9,,,,,71.61686304,-16.80606017,393.264,,,,,,1,,,,
MP,12003_01_0825,9,,,,,71.61677262,-16.81428077,390.116,1,,,,,2,,,,
MP,12003_01_0826,9,,,,,71.61668456,-16.82249058,393.392,,,,,,2,,,,
MP,12003_01_0827,9,,,,,71.61661299,-16.83064137,398.876,,,,,,,,,,
MP,12003_01_0828,9,,,,,71.61659869,-16.83872557,399.56,,,,,,1,,,,
MP,12003_01_0829,9,,,,,71.61669096,-16.84677928,397.389,,,,,,,,,,
MP,12003_01_0830,9,,,,,71.61680586,-16.85483103,397.985,,,,,,1,,,,
MP,12003_01_0831,9,,,,,71.6168757,-16.86289633,399.279,,,,,,,,,,
MP,12003_01_0832,9,,,,,71.61690199,-16.87097351,398.312,,,,,,,,,,
MP,12003_01_0833,9,,,,,71.61692888,-16.87906489,397.276,,,,,,4,,,,
MP,12003_01_0834,9,,,,,71.61692702,-16.88718107,398.725,,,,,,,,,,
MP,12003_01_0835,9,,,,,71.61688007,-16.89531541,401.267,,,,,,1,,,,
MP,12003_01_0836,9,,,,,71.61683036,-16.90345631,401.462,1,,,,,,,,,
MP,12003_01_0837,9,,,,,71.61679817,-16.9116136,400.292,,,,,,,,,,
MP,12003_01_0838,9,,,,,71.61680012,-16.91978185,399.621,,,,,,1,,,,gris
MP,12003_01_0839,9,,,,,71.6168237,-16.92795529,397.802,1,,1,1,,2,,2,2,
MP,12003_01_0840,9,,,,,71.61684356,-16.9361406,396.224,,,,,,,,,,
MP,12003_01_0841,9,,,,,71.61681155,-16.94434811,395.453,,,,,,1,,,,
MP,12003_01_0842,9,,,,,71.61676833,-16.95255698,395.143,3,,2,2,,1,,1,1,
MP,12003_01_0843,9,,,,,71.61672846,-16.96076382,394.163,1,,1,1,,1,,1,1,
MP,12003_01_0844,9,,,,,71.61669404,-16.96898807,390.667,,,,,,3,,,,
MP,12003_01_0845,9,,,,,71.61667089,-16.97729907,384.614,,,,,,4,,,,
MP,12003_01_0846,9,,,,,71.61664537,-16.98562991,383.722,1,,1,1,,1,,1,1,
MP,12003_01_0847,9,,,,,71.61663567,-16.99391027,386.451,2,,2,2,,2,,2,2,
MP,12003_01_0848,9,,,,,71.61664445,-17.00211451,391.276,1,,1,1,,1,,1,2,
MP,12003_01_0849,9,,,,,71.61667766,-17.01026765,392.318,2,,,,,,,,,
MP,12003_01_0850,9,,,,,71.61673213,-17.01838573,392.605,,,,,,,,,,
MP,12003_01_0851,9,,,,,71.61680043,-17.02648013,393.848,2,,,,,,,,,
MP,12003_01_0852,9,,,,,71.61687871,-17.03454721,395.695,1,,1,1,,1,,1,1,
MP,12003_01_0853,9,,,,,71.6169718,-17.04258938,397.3,2,,,,,,,,,
MP,12003_01_0854,9,,,,,71.61709527,-17.05060225,400.127,2,,,,,1,,,,
MP,12003_01_0855,9,,,,,71.61725764,-17.05858911,402.735,1,,,,,,,,,
MP,12003_01_0856,9,,,,,71.617474,-17.06655247,402.336,3,,,,,,,,,
MP,12003_01_0857,9,,,,,71.61773552,-17.07451805,400.673,4,,,,,,,,,
MP,12003_01_0858,9,,,,,71.61804094,-17.08248111,399.77,,,,,,1,,,,
MP,12003_01_0859,9,,,,,71.61835424,-17.09046397,398.14,2,,,,,1,,,,
MP,12003_01_0860,9,,,,,71.61860201,-17.09851038,398.551,2,,,,,2,,,,
MP,12003_01_0861,9,,,,,71.61880738,-17.10658953,397.339,2,,,,,,,,,
MP,12003_01_0862,9,,,,,71.61899806,-17.11469524,396.83,1,,1,1,,3,,6,6,
MP,12003_01_0863,9,,,,,71.6191287,-17.1228424,395.593,1,,1,1,,1,,1,1,
MP,12003_01_0864,9,,,,,71.61920305,-17.13103522,393.437,2,,,,,1,,,,
MP,12003_01_0865,9,,,,,71.61925994,-17.13924132,393.111,1,,,,,1,,,,
MP,12003_01_0866,9,,,,,71.61931784,-17.14743535,395.615,2,,2,2,1,1,,1,1,
MP,12003_01_0867,9,,,,,71.61939309,-17.15560851,397.618,,,,,,2,,,,
MP,12003_01_0868,9,,,,,71.61948955,-17.16375919,396.934,,,,,,2,,,,
MP,12003_01_0869,9,,,,,71.61959947,-17.17190035,396.261,1,,,,,15,,,,
MP,12003_01_0870,9,,,,,71.61973325,-17.18001294,398.174,1,,,,,33,,,,
MP,12003_01_0871,9,,,,,71.6198975,-17.18809794,399.239,,,,,,9,,,,
MP,12003_01_0872,9,,,,,71.62009228,-17.19615651,399.597,,,,,,5,,,,
MP,12003_01_0873,9,,,,,71.62028116,-17.20422165,400.529,,,,,,31,,,,
MP,12003_01_0874,9,,,,,71.62041707,-17.21232156,402.105,,,,,,34,,,,
MP,12003_01_0875,9,,,,,71.62054096,-17.22043815,402.744,1,,1,1,1,15,,15,15,
MP,12003_01_0876,9,,,,,71.62064588,-17.22859234,400.563,,,,,,78,,,,
MP,12003_01_0877,9,,,,,71.6207392,-17.23677755,397.518,,,,,,15,,,,
MP,12003_01_0878,9,,,,,71.62080996,-17.2449889,395.517,,,,,,41,,,,
MP,12003_01_0879,9,,,,,71.62087642,-17.25319774,396.219,,,,,,22,,,,
MP,12003_01_0880,9,,,,,71.62091461,-17.26141096,397.605,,,,,,17,,,,
MP,12003_01_0881,9,,,,,71.6209113,-17.26965027,398.94,,,,,,4,,,,
MP,12003_01_0882,9,,,,,71.62089698,-17.27791368,399.028,2,,3,3,,2,,2,2,
MP,12003_01_0883,9,,,,,71.62090024,-17.28618668,398.378,,,,,,,,,,
MP,12003_01_0884,9,,,,,71.62091037,-17.2944702,398.138,1,,,,,,,,,
MP,12003_01_0885,9,,,,,71.62093682,-17.30276341,398.213,1,,,,1,,,,,
MP,12003_01_0886,9,,,,,71.62098752,-17.3110538,396.193,,,,,,,,,,
MP,12003_01_0887,9,,,,,71.62106686,-17.31933593,392.722,1,,,,,,,,,
MP,12003_01_0888,9,,,,,71.62109346,-17.32762602,393.322,,,,,,,,,,
MP,12003_01_0889,9,,,,,71.62104731,-17.33589337,394.414,2,,,,1,,,,,
MP,12003_01_0890,9,,,,,71.62096174,-17.34411889,397.304,,,,,,11,,,,
MP,12003_01_0891,9,,,,,71.6208655,-17.35230169,400.218,,,,,,2,,,,
MP,12003_01_0892,9,,,,,71.62076132,-17.36045315,401.733,,,,,,,,,,
MP,12003_01_0893,9,,,,,71.62064817,-17.36857914,402.289,,,,,,1,,,,
MP,12003_01_0894,9,,,,,71.62053883,-17.37668565,401.347,,,,,,,,,,
MP,12003_01_0895,9,,,,,71.6204355,-17.38477758,399.638,,,,,,,,,,
MP,12003_01_0896,9,,,,,71.62034359,-17.39284781,399.22,,,,,,,,,,
MP,12003_01_0897,9,,,,,71.62028736,-17.40088792,398.488,,,,,,,,,,
MP,12003_01_0898,9,,,,,71.62027728,-17.40888595,398.29,,,,,,,,,,
MP,12003_01_0899,9,,,,,71.62027761,-17.41687029,399.233,,,,,,,,,,
MP,12003_01_0900,9,,,,,71.62031331,-17.42483761,398.649,,,,,,,,,,
MP,12003_01_0901,9,,,,,71.62039633,-17.43278405,397.942,,,,,,,,,,
MP,12003_01_0902,9,,,,,71.62051992,-17.44071402,397.59,,,,,,,,,,
MP,12003_01_0903,9,,,,,71.62068938,-17.4486226,396.308,,,,,,,,,,
MP,12003_01_0904,9,,,,,71.62090827,-17.45650756,395.848,,,,,,,,,,
MP,12003_01_0905,9,,,,,71.62118745,-17.4643527,393.61,,,,,,,,,,
MP,12003_01_0906,9,,,,,71.62152907,-17.47215366,391.781,,,,,,,,,,
MP,12003_01_0907,9,,,,,71.62191917,-17.47990304,392.698,,,,,,,,,,
MP,12003_01_0908,9,,,,,71.6223587,-17.4875949,389.496,,,,,,,,,,
MP,12003_01_0909,9,,,,,71.62276442,-17.49532215,385.302,,,,,,,,,,
MP,12003_01_0910,9,,,,,71.62305305,-17.50312022,388.721,,,,,,,,,,
MP,12003_01_0911,9,,,,,71.62325504,-17.51095863,390.387,,,,,,,,,,
MP,12003_01_0912,9,,,,,71.62336447,-17.51884909,390.099,,,,,,,,,,
MP,12003_01_0913,9,,,,,71.62336138,-17.52678231,392.785,,,,,,,,,,
MP,12003_01_0914,9,,,,,71.62328074,-17.53473988,395.966,,,,,,,,,,
MP,12003_01_0915,9,,,,,71.62314935,-17.54273632,397.687,,,,,,,,,,
MP,12003_01_0916,9,,,,,71.62298051,-17.55077665,397.713,,,,,,,,,,
MP,12003_01_0917,9,,,,,71.62279198,-17.55886997,394.09,,,,,,,,,,
MP,12003_01_0918,9,,,,,71.62260365,-17.56700972,391.549,,,,,,,,,,
MP,12003_01_0919,9,,,,,71.62240236,-17.57517723,393.245,,,,,,,,,,
MP,12003_01_0920,9,,,,,71.6222066,-17.58336583,393.17,,,,,,,,,,
MP,12003_01_0921,9,,,,,71.62202134,-17.59158294,392.715,,,,,,,,,,
MP,12003_01_0922,9,,,,,71.62184838,-17.59981624,388.564,,,,,,,,,,
MP,12003_01_0923,9,,,,,71.621654,-17.60805386,389.029,,,,,,1,,,,
MP,12003_01_0924,9,,,,,71.62143112,-17.61628455,390.775,,,,,,,,,,
MP,12003_01_0925,9,,,,,71.62119782,-17.62450695,390.206,,,,,,4,,,,
MP,12003_01_0926,9,,,,,71.62096682,-17.63271302,390.821,1,,,,,23,,,,
MP,12003_01_0927,9,,,,,71.62074527,-17.64089569,393.612,,,,,,10,,,,
MP,12003_01_0928,9,,,,,71.62055473,-17.64905447,397.976,,,,,,6,,,,
MP,12003_01_0929,9,,,,,71.62038972,-17.65720783,400.267,,,,,,4,,,,
MP,12003_01_0930,9,,,,,71.62024539,-17.66537848,401.752,1,,,,1,,,,,
MP,12003_01_0931,9,,,,,71.62012372,-17.67358104,400.613,,,,,,5,,,,
MP,12003_01_0932,9,,,,,71.62002979,-17.68181486,395.211,,,,,,2,,,,
MP,12003_01_0933,9,,,,,71.61992997,-17.69007313,393.348,,,,,,,,,,
MP,12003_01_0934,9,,,,,71.61982498,-17.69833469,393.883,,,,,,,,,,
MP,12003_01_0935,9,,,,,71.61971308,-17.70659415,394.478,,,,,,,,,,
MP,12003_01_0936,9,,,,,71.61961166,-17.71485008,394.924,,,,,,,,,,
MP,12003_01_0937,9,,,,,71.61955458,-17.72308694,395.389,,,,,,,,,,
MP,12003_01_0938,9,,,,,71.61955133,-17.73130022,394.612,,,,,,,,,,
MP,12003_01_0939,9,,,,,71.61959738,-17.73948896,395.193,,,,,,,,,,
MP,12003_01_0940,9,,,,,71.6196837,-17.74765019,395.105,,,,,,,,,,
MP,12003_01_0941,9,,,,,71.61976854,-17.75580904,395.739,,,,,,,,,,
MP,12003_01_0942,9,,,,,71.61979938,-17.76399522,395.394,,,,,,,,,,
MP,12003_01_0943,9,,,,,71.61978717,-17.77220609,394.53,,,,,,,,,,
MP,12003_01_0944,9,,,,,71.61974897,-17.78042837,394.325,,,,,,,,,,
MP,12003_01_0945,9,,,,,71.61972114,-17.78864743,393.932,,,,,,2,,,,
MP,12003_01_0946,9,,,,,71.61972752,-17.79685607,394.474,,,,,,3,,,,
MP,12003_01_0947,9,,,,,71.61975838,-17.80505926,396.463,,,,,,,,,,
MP,12003_01_0948,9,,,,,71.61980604,-17.81326434,399.047,,,,,,,,,,
MP,12003_01_0949,9,,,,,71.61986397,-17.82148533,399.413,,,,,,,,,,
MP,12003_01_0950,9,,,,,71.61992348,-17.82974368,396.918,,,,,,,,,,
MP,12003_01_0951,9,,,,,71.61996712,-17.83803837,395.141,,,,,,,,,,
MP,12003_01_0952,9,,,,,71.62001479,-17.8463526,392.343,,,,,,,,,,
MP,12003_01_0953,9,,,,,71.62007583,-17.85466459,391.7,,,,,,,,,,
MP,12003_01_0954,9,,,,,71.62014988,-17.86295245,392.539,,,,,,,,,,
MP,12003_01_0955,9,,,,,71.62024524,-17.87120619,393.379,,,,,,,,,,
MP,12003_01_0956,9,,,,,71.6203673,-17.87941937,395.082,,,,,,,,,,
MP,12003_01_0957,9,,,,,71.62050238,-17.88759722,396.699,,,,,,,,,,
MP,12003_01_0958,9,,,,,71.62063989,-17.89575446,398.38,,,,,,,,,,
MP,12003_01_0959,9,,,,,71.62077747,-17.90390696,400.149,,,,,,,,,,
MP,12003_01_0960,9,,,,,71.62089176,-17.91208397,401.796,,,,,,,,,,
MP,12003_01_0961,8,,,,,71.66430796,-17.83081856,400.29,,,,,,,,,,
MP,12003_01_0962,8,,,,,71.66450774,-17.82326246,403.024,,,,,,,,,,
MP,12003_01_0963,8,,,,,71.66469854,-17.81567608,406.293,,,,,,,,,,
MP,12003_01_0964,8,,,,,71.66489711,-17.80802948,406.935,,,,,,,,,,
MP,12003_01_0965,8,,,,,71.66511408,-17.80029747,405.176,,,,,,,,,,
MP,12003_01_0966,8,,,,,71.66532479,-17.79245793,402.821,,,,,,,,,,
MP,12003_01_0967,8,,,,,71.66541352,-17.78445906,400.826,,,,,,,,,,
MP,12003_01_0968,8,,,,,71.66536633,-17.77633326,397.202,,,,,,,,,,
MP,12003_01_0969,8,,,,,71.66528121,-17.76814112,391.521,,,,,,,,,,
MP,12003_01_0970,8,,,,,71.66528608,-17.75999443,389.518,,,,,,1,,,,
MP,12003_01_0971,8,,,,,71.6654106,-17.75196294,388.368,,,,,,,,,,
MP,12003_01_0972,8,,,,,71.66560351,-17.74406337,389.381,,,,,,,,,,
MP,12003_01_0973,8,,,,,71.66585656,-17.73632614,392.631,,,,,,,,,,
MP,12003_01_0974,8,,,,,71.66616955,-17.72874811,394.872,,,,,,,,,,
MP,12003_01_0975,8,,,,,71.6665143,-17.72129578,399.776,,,,,,,,,,
